URL;Judul Iklan;Harga;Lokasi;Merk Mobil;Model Mobil;Varian;Tahun;Kilometer;Transmisi;Bahan Bakar;Kapasitas Mesin (cc);Deskripsi
https://www.olx.co.id/item/mercedes-benz-c250-2013-bensin-iid-943636603;Mercedes-Benz C250 (2013);Rp200.000.000;Bekasi Barat, Bekasi Kota;Mercedes-Benz;C250;;2013;110.000-115.000 KM;AUTOMATIC;BENSIN;>2.000 - 3.000 cc;Merek mobil: Mercedes-Benz Tahun pembuatan: 2013 Model mobil: C250 Varian mobil: mercedes-benz-c250-1.8-cgi-bensin-at-AT Jenis bahan bakar mobil: Bensin Jarak tempuh mobil: 14.000an (Slow going) Warna mobil: Hitam Transmisi mobil: Otomatis Tipe penjual: Individual
https://www.olx.co.id/item/honda-city-2012-bensin-iid-943333393;Honda City (2012);Rp118.000.000;Tanah Sereal, Bogor Kota;Honda;City;1.5 E Bensin-AT;2012;115.000-120.000 KM;AUTOMATIC;BENSIN;>1.000 - 1.500 cc;HONDA CITY 1.5 E AT 2012 KREDIT DP 15 JT Angsuran 5 Tahun 3180 Asuransi TLO MESIN KERING HALUS NORMAL - KNALPOT STANDAR - AC DINGIN MENGGIGIL - KAKI-KAKI SENYAP - TRANSMISI AUTOMATIC NORMAL - KILOMETER 118.594 - INTERIOR RAPIH DAN BERSIH - EKSTERIOR MULUS - BEBAS BANJIR DAN LAKA - KELISTRIKAN NORMAL - PAJAK HIDUP BULAN 05 - PLAT / STNK 05/2030 (GENAP) - SURAT2 LENGKAP BPKB, STNK, FAKTUR DLL
https://www.olx.co.id/item/honda-brio-at-tipe-e-2014-iid-943331498;Honda Brio (2014);Rp105.000.000;Bantarjati, Bogor Kab.;Honda;Brio;1.2 E Bensin-AT;2014;105.000-110.000 KM;AUTOMATIC;BENSIN;>1.000 - 1.500 cc;Sudah banyak peremajaan.. Kaki kaki, shock sudah diganti Ban lumayan tebal Oli matic + oli mesin baru ganti Mesin aman Interior ori rapih AC dingin baru ganti Matic mulus responsif tidak jedug Pajak hidup
https://www.olx.co.id/item/dp-murah-wuling-almaz-15-exclusive-7-seater-at-2022-putih-crkvb-iid-943079379;Wuling Almaz (2022);Rp173.000.000;Karawang Barat, Karawang Kab.;Wuling;Almaz;1.5 Exclusive 7-Seater Bensin-AT;2022;40.000-45.000 KM;AUTOMATIC;BENSIN;;Wuling Almaz 1.5 Exclusive 7-Seater Bensin-AT 2022 Putih . Khusus Harga Kredit : Rp 173,000,000 Khusus Harga Cash : Rp 181,000,000 TDP : Rp Call Me for Info Angsuran 4 tahun : Rp Call Me for Info Angsuran 5 tahun : Rp Call Me for Info . Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah Tenor panjang cicilan pasti ringan dan dapatkan saldo digital hingga 1.500.000! Dapatkan juga TDP terendah dan Promo Trade In Suka-Suka (Terima Mobil merek dan Tahun Apapun Tanpa Syarat) *S&K berlaku . Keunggulan Unit : - Astra Certified - Bebas Tabrak - Bebas Banjir - Kilometer Tidak Putaran . Berikut Spesifikasi : - Dokumen Lengkap a/n : Perorangan - Odometer : 44,143 km - Transmisi : AT - Pajak : 31-Oct-2024 - Plat : Ganjil/Genap - KN : CRKVB . Mohon lakukan pembayaran melalui no rekening berikut untuk booking fee / pelunasan: 120/00/0757779/9 An. SERASI MITRA MOBIL TDP promo hanya berlaku jika: - BI checking Bersih (tidak pernah ada keterlambatan pembayaran) - Rumah Milik Pribadi - Pemasukan/Gaji = 3x Angsuran * Bisa dibantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku) . Mengapa Anda harus membeli mobil di OLXmobbi? - Garansi Mesin hingga 1 tahun - Gratis Biaya Jasa Perawatan - 7 Hari Jaminan Uang Kembali - Test Drive dari Rumah - Ada 2.000+ pilihan mobil bekas berkualitas, lulus inspeksi dan tersertifikasi . Ahlinya Mobil Bekas Berkualitas Mobil Lulus Inspeksi dan Bergaransi
https://www.olx.co.id/item/creta-prime-2023-atmatic-km-50rb-iid-943325029;Hyundai Creta (2023);Rp261.000.000;Bogor Tengah - Kota, Bogor Kota;Hyundai;Creta;1.5 Prime IVT Two tone Bensin-AT;2023;40.000-45.000 KM;AUTOMATIC;BENSIN;>1.500 - 2.000 cc;Hyundai Creta Prime 2023 Matic BELI MOBIL BEKAS BEBAS KHAWATIR Di @bozzmobil !! . 1. LULUS Inspeksi 150+ Titik by @otospector 2. FREE GARANSI Mesin & Transmisi Hingga 1 Tahun 3. FREE Layanan Derek 24 Jam Hingga 1 Tahun 4. TERSEDIA Layanan Darurat & Customer Care 24 jam 5. BISA Cash bertahap (Bunga 0%) 6. BISA Dp Ringan . Price Rp 261,000,000 (Harga khusus kredit) Cash? (Telp/Wa) Nego CIMB Finance TDP 69 jt Angsuran Rp 6,7 jt x 47 Bulan TDP 69 jt Angsuran Rp 5,7 jt x 59 Bulan SKBF Finance TDP 66 jt Angsuran Rp 6,3 jt x 48 Bulan TDP 66 jt Angsuran Rp 5,4 jt x 60 Bulan BCA Finance TDP 83 jt Angsuran Rp 6 jt x 47 Bulan TDP 83 jt Angsuran Rp 5,2 jt x 59 Bulan - Kilometers 50rb - Garansi 100,000 KM / 4 Tahun - Free Service 75.000 km by hyundai - Pajak panjang 3/2027 - B Bekasi - Electric Brake System - Cruise control - 4 Drive mode & Traction mode - Sunroof Panoramic - Faktur, sertifikat lengkap - Manualbook & Service Book Online, kunci serep lengkap - Tangan Pertama dari baru . Kondisi mulus seperti baru Lokasi Cibinong
https://www.olx.co.id/item/dp-murah-nissan-livina-15-el-bensin-mt-2019-orange-ctyvb-iid-943548078;Nissan Livina (2019);Rp159.000.000;Jatinegara, Jakarta Timur;Nissan;Livina;1.5 EL Bensin-MT;2019;140.000-145.000 KM;MANUAL;BENSIN;;Nissan Livina 1.5 EL Bensin-MT 2019 Orange . Khusus Harga Kredit : Rp 159,000,000 Khusus Harga Cash : Rp 167,000,000 TDP : Rp Call Me for Info Angsuran 4 tahun : Rp Call Me for Info Angsuran 5 tahun : Rp Call Me for Info . Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah Tenor panjang cicilan pasti ringan dan dapatkan saldo digital hingga 1.500.000! Dapatkan juga TDP terendah dan Promo Trade In Suka-Suka (Terima Mobil merek dan Tahun Apapun Tanpa Syarat) *S&K berlaku . Keunggulan Unit : - Astra Certified - Bebas Tabrak - Bebas Banjir - Kilometer Tidak Putaran . Berikut Spesifikasi : - Dokumen Lengkap a/n : Perorangan - Odometer : 141,579 km - Transmisi : MT - Pajak : 01-Jul-2026 - Plat : Ganjil/Genap - KN : CTYVB . Mohon lakukan pembayaran melalui no rekening berikut untuk booking fee / pelunasan: 120/00/0757779/9 An. SERASI MITRA MOBIL TDP promo hanya berlaku jika: - BI checking Bersih (tidak pernah ada keterlambatan pembayaran) - Rumah Milik Pribadi - Pemasukan/Gaji = 3x Angsuran * Bisa dibantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku) . Mengapa Anda harus membeli mobil di OLXmobbi? - Garansi Mesin hingga 1 tahun - Gratis Biaya Jasa Perawatan - 7 Hari Jaminan Uang Kembali - Test Drive dari Rumah - Ada 2.000+ pilihan mobil bekas berkualitas, lulus inspeksi dan tersertifikasi . Ahlinya Mobil Bekas Berkualitas Mobil Lulus Inspeksi dan Bergaransi
https://www.olx.co.id/item/dp-murah-mazda-cx-8-25-elite-bensin-at-2019-abu-abu-ckoyb-iid-943337017;Mazda Cx-8 (2019);Rp290.000.000;Duren Sawit, Jakarta Timur;Mazda;Cx-8;2.5 Elite Bensin-AT;2019;155.000-160.000 KM;AUTOMATIC;BENSIN;;Mazda CX-8 2.5 Elite Bensin-AT 2019 Abu-Abu . Khusus Harga Kredit : Rp 290,000,000 Khusus Harga Cash : Rp 298,000,000 TDP : Rp Call Me for Info Angsuran 4 tahun : Rp Call Me for Info Angsuran 5 tahun : Rp Call Me for Info . Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah Tenor panjang cicilan pasti ringan dan dapatkan saldo digital hingga 1.500.000! Dapatkan juga TDP terendah dan Promo Trade In Suka-Suka (Terima Mobil merek dan Tahun Apapun Tanpa Syarat) *S&K berlaku . Keunggulan Unit : - Astra Certified - Bebas Tabrak - Bebas Banjir - Kilometer Tidak Putaran . Berikut Spesifikasi : - Dokumen Lengkap a/n : Perorangan - Odometer : 158,709 km - Transmisi : AT - Pajak : 31-Aug-2025 - Plat : Ganjil/Genap - KN : CKOYB . Mohon lakukan pembayaran melalui no rekening berikut untuk booking fee / pelunasan: 120/00/0757779/9 An. SERASI MITRA MOBIL TDP promo hanya berlaku jika: - BI checking Bersih (tidak pernah ada keterlambatan pembayaran) - Rumah Milik Pribadi - Pemasukan/Gaji = 3x Angsuran * Bisa dibantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku) . Mengapa Anda harus membeli mobil di OLXmobbi? - Garansi Mesin hingga 1 tahun - Gratis Biaya Jasa Perawatan - 7 Hari Jaminan Uang Kembali - Test Drive dari Rumah - Ada 2.000+ pilihan mobil bekas berkualitas, lulus inspeksi dan tersertifikasi . Ahlinya Mobil Bekas Berkualitas Mobil Lulus Inspeksi dan Bergaransi
https://www.olx.co.id/item/panoramic-mercedes-benz-mercy-e300-e-300-avantgarde-avg-2012-2013-iid-943415300;Mercedes-Benz E300 (2012);Rp180.000.000;Bekasi Utara, Bekasi Kota;Mercedes-Benz;E300;3.0 Avantgarde AMG Bensin-AT;2012;95.000-100.000 KM;AUTOMATIC;BENSIN;>2.000 - 3.000 cc;FOR SALE Mercedes Benz Mercy E300 E 300 Avantgarde AVG Panoramic Black on Black NIK 2012 KM96rb Record AUTHORIZED !! - Bonus! Free Detailing (pembersihan) 2x (1 tahun) -UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali) -Dokumen ABSAH Focus Motor Belanja Mobil sudah hadir di Indonesia selama 26 tahun. Prioritas kami adalah menjaga kepuasan konsumen dan berkomitmen untuk memberikan pengalaman terbaik membeli mobil bekas. - OTR KREDIT 180 JT OTR CASH BY CALL Bunga Premium Dp 72jt Angs 5.010.500 x47 tlo UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda) - Spesifikasi : #Pajak Bulan 4-2026 #AtasNamaPribadi - Engine 3.0 V6 Turbo 231hp 300Nm - 7G Tronic Auto - Panoramic Sunroof - Electric Leather Memoryseat - Harman Kardon Premiun Audio - Buku Kunciserep LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara. (BAD) (B)
https://www.olx.co.id/item/denza-d9-at-2025-putih-istimewa-iid-943024427;Denza D9 (2025);Rp895.000.000;Bekasi Barat, Bekasi Kota;Denza;D9;Listrik-AT;2025;0-5.000 KM;AUTOMATIC;LISTRIK;>1.500 - 2.000 cc;Denza D9 At 2025 Putih KM 5rb Mobil Sperti Baru dijamin Bagus Mesin halus Body mulus Kaki nyaman Interior bersih rapi Bebas banjir & tabrak Surat dijamin asli lengkap *harga untuk kredit 850jt* (otr kredit khusus dp minim) *untuk cash berbeda silahkan telp/wa Proses cepat dan mudah Silahkan cek unit lgs dan test drive showroom William Cinangka Depok Hubungi fast respon Tlp/wa
https://www.olx.co.id/item/honda-cr-v-2011-bensin-iid-943319848;Honda Cr-V (2011);Rp100.000.000;Ciomas, Bogor Kab.;Honda;Cr-V;2.0 i-VTEC Bensin-MT;2011;160000 KM;MANUAL;BENSIN;--;Merek mobil: Honda Tahun pembuatan: 2011 Model mobil: CR-V Varian mobil: 2.0 i-VTEC Bensin-MT Jenis bahan bakar mobil: Bensin Jarak tempuh mobil: 160000 Warna mobil: Silver Transmisi mobil: Manual Tipe penjual: Individual
https://www.olx.co.id/item/toyota-innova-24-v-at-diesel-2022-iid-943635170;Toyota Kijang Innova (2022);Rp410.000.000;Bekasi Barat, Bekasi Kota;Toyota;Kijang;2.4 V Solar-AT;2022;50.000-55.000 KM;AUTOMATIC;DIESEL;>2.000 - 3.000 cc;TOYOTA INNOVA REBORN 2.4 V AT DIESEL 2022 [] PROMO BULAN RAMADHAN ! * Harga CASH Rp. 413.000.000 (NETT) * Harga KREDIT Rp. 410.000.000 (NETT) [] Spesifikasi Kendaraan
https://www.olx.co.id/item/mazda-cx-5-2012-bensin-iid-943318279;Mazda Cx-5 (2012);Rp140.000.000;Bogor Barat - Kota, Bogor Kota;Mazda;Cx-5;;2012;115.000-120.000 KM;AUTOMATIC;BENSIN;--;Merek mobil: Mazda Tahun pembuatan: 2012 Model mobil: CX-5 Varian mobil: mobil-bekas-mazda-cx-5-2.0-touring-bensin-at-AT Jenis bahan bakar mobil: Bensin Jarak tempuh mobil: 120000 Warna mobil: Putih Transmisi mobil: Otomatis Tipe penjual: Individual
https://www.olx.co.id/item/mg-5-magnify-15-at-2023-hitam-iid-943316597;Mg 5 Gt (2023);Rp244.500.000;Warudoyong, Sukabumi Kota;Mg;5;1.5 Magnify Bensin-AT;2023;20.000-25.000 KM;AUTOMATIC;BENSIN;>1.000 - 1.500 cc;MG 5 magnify 1.5 at 2023 Hitam nik 2023 km 25 RB pajak 5-2026 surat surat lengkap siap pakai service rutin bengkel resmi mobil tidak bekas nabrak mobil tidak bekas banjir dijamin aman minat hubungi rizal : nol81satu11304nol
https://www.olx.co.id/item/honda-br-v-2023-bensin-iid-943634312;Honda Br-V (2023);Rp200.000.000;Pondok Gede, Bekasi Kota;Honda;Br-V;1.5 Prestige Bensin-AT;2023;50000 KM;OTOMATIS;BENSIN;>1.500 - 2.000 cc;Mobil : Honda BRV E AT Prestige Tahun : 2023 KM : 52 RB ————————— OTR Kredit : 200 juta OTR Cash : call / contact WA (FBH) *Proses kredit akan dibantu **TDP sudah berikut DP murni, cicilan bulan 1, administrasi & asuransi ***Menerima proses KTP daerah / domisili luar kota ————————— SPECIAL BENEFIT : - WARRANTY MESIN & TRANSMISI 1 TAHUN (by FRIEND) - EMERGENCY ROADSIDE ASSISTANCE 1 TAHUN (by FRIEND) ————————— - Pajak panjang oktober 2026 - Start stop engine - headunit touchscreen - ac digital - electric retract mirror - parking camera - full leather seat - parking cencor - audio steering switch - Ac double blower - service record honda - vsc - mid digital - buku servis manual - kunci serep ada - Interior bersih & terawat - Ban dalam kondisi tebal - Eksterior 100% mulus - AC dingin ————————— [JAMINAN FORMULA MOTOR] 1. Kami tidak menjual mobil eks laka 2. Kami tidak menjual mobil eks banjir 3. Kami tidak memalsukan odometer 4. Surat-surat lengkap & absah 5. Pelayanan after-sales yang baik 6. Harga kompetitif ————————— Alamat kami : Jalan Raya Sultan Agung KM 28 no. 8, Bekasi Barat (dekat flyover Kranji) *15 menit dari Kelapa Gading (Jakarta Utara) **30 menit dari Tebet (Jakarta Selatan) ***Exit via toll Bekasi Barat / Cakung Barat / Cakung Timur (15 menit) ————————— Jam Operasional : Senin - Minggu 09:00 - 18:00 (Tanggal merah tetap buka) ————————— *S&K berlaku
https://www.olx.co.id/item/toyota-kijang-kapsul-long-18-karb-model-offroad-iid-941666868;Toyota Kijang (2002);Rp49.950.000;Ciomas, Bogor Kab.;Toyota;Kijang;1.8 Bensin-MT;2002;255.000-260.000 KM;MANUAL;BENSIN;>1.500 - 2.000 cc;Bingung dengan Banyaknya Genangan Air/Banjir di Jalan...ini solusinya: Kijang Kapsul Long (LX), 2002 - Model Offroad - Dokumen Lengkap (BPKB + STNK) - Pajak Panjang hingga Desember 2026, tanggal 2030 - Plat Nomor: AA, Kabupaten Magelang, Jawa Tengah * AC Double Blower * Power Steering * Bodi Full-Made * Ban 30X9.50 R15 (Tebal Semua)
https://www.olx.co.id/item/honda-freed-e-psd-2011-metik-bagus-iid-943634110;Honda Freed (2011);Rp118.000.000;Cipayung, Jakarta Timur;Honda;Freed;1.5 E Bensin-AT;2011;120.000-125.000 KM;AUTOMATIC;BENSIN;>1.000 - 1.500 cc;Honda Freed E Psd 2011 Mesin kering halus Metik responsive Pintu kiri kanan Otomatis aktif Masih bisa Buka pintu pake remot Tangan pertama Dr baru Pajak Hidup Panjang 05 26 Manual book kunci serep komplit Luar dalam mulus orisinil Jok ori pakai sarung Mobil siap pakai tidak kecewa Bebas tabrakan dan banjir Selalu pakai pertamax Lokasi Bambu Apus Jaktim Buka map CJ auto Garage Harga Kes 118
https://www.olx.co.id/item/harga-promo-wuling-almaz-rs-pro-hybrid-20-at-2024-hitam-iid-943633952;Wuling Almaz Rs (2024);Rp264.500.000;Bekasi Barat, Bekasi Kota;Wuling;Almaz;2.0 Hybrid-AT;2024;25.000-30.000 KM;AUTOMATIC;HYBRID;>1.500 - 2.000 cc;Harga Cash Rp 279.850 jt NETT (Pajak 08/2026) Harga Paket Kredit Rp 264.5jt TDP 76 JT 4th - 6.136 x 48 bln 5th - 5.321 x 60 bln Asuransi Tlo + cp TDP 86 JT 4th - 5.882 x 47 bln 5th - 5.063 x 59 bln Asuransi TLO + cp TDP 96 JT 4th - 5.610 x 47 bln 5th - 4.831 x 59 bln Asuransi TLO + cp WULING ALMAZ RS PRO HYBRID 2.0 AT 2024 HITAM DETAIL & FITUR + NIK 2024 + KM 27RB + PAJAK 08/2026 + KEYLESS KUNCI SEREP ADA + AUDIO STEERING SWITCH CONTROL + SPION RETRACABLE + CRUISE CONTROL + REAR CAMERA + SUNROOF PANORAMIC + NOPOL B GANJIL SURAT LENGKAP LEGALITAS 100% + AC DINGIN DIGITAL + KAKI2 SENYAP + GOOD CONDITION + READY TO USE NOTE : PEMBELIAN KKB, BAWA LEASING SENDIRI ATAU COP DARI KANTOR SENDIRI MENGIKUTI HARGA CASH + DANA TAMBAHAN. !!GARANSI MESIN DAN TRANSMISI 1 THN!! !!FREE TOWING DI TOL 1THN!! !!FREE BENSIN JIKA HABIS DI TOL!! *SK BERLAKU* PROMO PAKET KREDIT TERBAIK TERMUDAH TERMURAH DAN PALING FLEXIBLE *Harga dan rate kredit dapat berubah ubah setiap waktu* Kunjung Showroom Kami Untuk Cek Unit Langsung Test Drive :) Dapatkan mobil impian anda hanya di Cabang Karawaci : OTO TRAC Bursa serba oto palem semi blok A1 No 7-10 Karawaci - Tangerang Cabang Gading Serpong : SJM GROUP OF AUTO TRAC Bursa Mobil BEZ Auto Center Blok A no.58 Gading Serpong - Tangerang Cabang Bekasi : AUTO TRAC Jl Boulevard Timur BURSA MOBIL AXC SUMMARECON Blok VA No.03, 05, 06 Bekasi Barat Jam Operasional 08:00 - 17:45 WIB JAMINAN PELAYANAN TERBAIK! Best Price Quality Used Car Best Regards RAMA *MEMBER TERPECAYA OLX SEJAK 2013*
https://www.olx.co.id/item/dp-murah-toyota-voxy-20-bensin-at-2022-cjfkb-iid-942913471;Toyota Voxy (2022);Rp353.000.000;Kebayoran Baru, Jakarta Selatan;Toyota;Voxy;2.0 Bensin-AT;2022;80.000-85.000 KM;AUTOMATIC;BENSIN;;Toyota Voxy 2.0 Bensin-AT 2022 . Khusus Harga Kredit : Rp 353,000,000 Khusus Harga Cash : Rp 361,000,000 TDP : Rp Call Me for Info Angsuran 4 tahun : Rp Call Me for Info Angsuran 5 tahun : Rp Call Me for Info . Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah Tenor panjang cicilan pasti ringan dan dapatkan saldo digital hingga 1.500.000! Dapatkan juga TDP terendah dan Promo Trade In Suka-Suka (Terima Mobil merek dan Tahun Apapun Tanpa Syarat) *S&K berlaku . Keunggulan Unit : - Astra Certified - Bebas Tabrak - Bebas Banjir - Kilometer Tidak Putaran . Berikut Spesifikasi : - Dokumen Lengkap a/n : Perorangan - Odometer : 80,184 km - Transmisi : AT - Pajak : 31-May-2026 - Plat : Ganjil/Genap - KN : CJFKB . Mohon lakukan pembayaran melalui no rekening berikut untuk booking fee / pelunasan: 120/00/0757779/9 An. SERASI MITRA MOBIL TDP promo hanya berlaku jika: - BI checking Bersih (tidak pernah ada keterlambatan pembayaran) - Rumah Milik Pribadi - Pemasukan/Gaji = 3x Angsuran * Bisa dibantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku) . Mengapa Anda harus membeli mobil di OLXmobbi? - Garansi Mesin hingga 1 tahun - Gratis Biaya Jasa Perawatan - 7 Hari Jaminan Uang Kembali - Test Drive dari Rumah - Ada 2.000+ pilihan mobil bekas berkualitas, lulus inspeksi dan tersertifikasi . Ahlinya Mobil Bekas Berkualitas Mobil Lulus Inspeksi dan Bergaransi
https://www.olx.co.id/item/xpander-ultimate-2022-km-15rb-iid-943633514;Mitsubishi Xpander (2022);Rp235.000.000;Bekasi Barat, Bekasi Kota;Mitsubishi;Xpander;1.5 New Ultimate Bensin-AT;2022;10.000-15.000 KM;AUTOMATIC;BENSIN;>1.000 - 1.500 cc;Tangan pertama Body mulus Mesin terawat Harga cash dan kredit sama Leasing bisa bawa sendiri Bisa pakai leasing dari kita Bisa TT Bisa kredit
https://www.olx.co.id/item/honda-hr-v-2025-bensin-iid-943633113;Honda Hr-V (2025);Rp341.000.000;Bekasi Barat, Bekasi Kota;Honda;Hr-V;1.5 SE Bensin-AT;2025;40000 KM;OTOMATIS;BENSIN;>1.500 - 2.000 cc;Mobil : Honda HRV SE sensing Tahun :2025 KM : 39 RB ————————— OTR Kredit : 341 juta OTR Cash : call / contact WA (WFD) ————————— [PAKET KREDIT] TDP : 57 juta Cicilan : 7.652.500x59 ( TLO ) *Proses kredit akan dibantu **TDP sudah berikut DP murni, cicilan bulan 1, administrasi & asuransi ***Menerima proses KTP daerah / domisili luar kota ————————— SPECIAL BENEFIT : - WARRANTY MESIN & TRANSMISI 1 TAHUN (by FRIEND) - EMERGENCY ROADSIDE ASSISTANCE 1 TAHUN (by FRIEND) ————————— - Pajak April 2027 - Start stop engine - Honda sensing - panoramic roof - ac digital - headunit touchscreen - parking camera - honda lane watch - parking cencor - electric parking brake - electric retract mirror - HDC - VSC - paddle shift - headlamp auto - audio steering switch - cruise controll - service record Honda - buku servis manual - kunci serep ada - Interior bersih & terawat - Ban dalam kondisi tebal - Eksterior 100% mulus - AC dingin ————————— [JAMINAN FORMULA MOTOR] 1. Kami tidak menjual mobil eks laka 2. Kami tidak menjual mobil eks banjir 3. Kami tidak memalsukan odometer 4. Surat-surat lengkap & absah 5. Pelayanan after-sales yang baik 6. Harga kompetitif ————————— Alamat kami : Jalan Raya Sultan Agung KM 28 no. 8, Bekasi Barat (dekat flyover Kranji) *15 menit dari Kelapa Gading (Jakarta Utara) **30 menit dari Tebet (Jakarta Selatan) ***Exit via toll Bekasi Barat / Cakung Barat / Cakung Timur (15 menit) ————————— Jam Operasional : Senin - Minggu 09:00 - 18:00 (Tanggal merah tetap buka) ———————— *S&K berlaku
https://www.olx.co.id/item/garansi-5th-toyota-chr-c-hr-18-non-hybrid-at-20182019-iid-943314736;Toyota Chr (2018);Rp260.000.000;Bogor Barat - Kota, Bogor Kota;Toyota;Chr;1.8 Bensin-AT;2018;5.000-10.000 KM;AUTOMATIC;BENSIN;>1.500 - 2.000 cc;FOR SALE Toyota CHR C-HR 1.8 Non Hybrid AT Putih NIK 2018, PAJAK PANJANG BULAN 7 (2026), ODOMETER ANTIK LOW 6RB KM PERAK - BELI MOBIL BERGARANSI SAMPAI 5 TAHUN GRATIS! GARANSI 5 TAHUN LANGSUNG! Jaminan GARANSI 155 KOMPONEN Meliputi : 1. Mesin 2. Transmisi 3. AC 4. Kaki-kaki 5. Sistem Pengereman 6. Layanan ERA (Emergency Road Asistance, Towing darurat) Bonus! Free Detailing (pembersihan) 2x (1 tahun) -UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali) -Dokumen ABSAH Focus Motor Belanja Mobil sudah hadir di Indonesia selama 26 tahun. Prioritas kami adalah menjaga kepuasan konsumen dan berkomitmen untuk memberikan pengalaman terbaik membeli mobil bekas. - OTR KREDIT 260JT OTR CASH ASK DP Minim Dp 43jt Angs 7.945.000 x47 tlo Dp 38jt Angs 7.017.000 x59 tlo Bunga Premium Dp 53jt Angs 7.364.500 x47 tlo Dp 48jt Angs 6.464.500 x59 tlo UNTUK REQUEST DP & SIMULASI KREDIT LAIN SILAKAN HUBUNGI KAMI Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda) - Spesifikasi : * Tangan Pertama Dari Baru, Pribadi * Engine 1.8 cc Bensin Automatic * Keyless Start Stop Engine * AC Digital Dual Zone * Audio Steering Switch, Cruise Control * MID Digital * Headunit LCD Touchscreen Navigasi, Multimedia, Phone Connection * Adjustable Leather Seat * LED Projector Headlamp, Foglamp * SRS Airbags, ABS, EBD, BA, VSC COMPLETE SAFETY CAR * Electric Park Brake, Electric Hold Brake, Traction Control System * Rear Parking Camera, Parking Sensors * Kaca Film Llumar * Buku Manual, Buku Service Tersedia LOKASI : Bez Auto Center, Focus Motor No. A66-A70, Curug Sangereng, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15810 (BYB) (GS)
https://www.olx.co.id/item/termurah-daihatsu-xenia-15-r-bensin-at-putih-2021-iid-943278459;Daihatsu Xenia (2021);Rp182.000.000;Duren Sawit, Jakarta Timur;Daihatsu;Xenia;1.5 R Bensin-AT;2021;50.000-55.000 KM;AUTOMATIC;BENSIN;>1.000 - 1.500 cc;1547659 . Daihatsu Xenia 1.5 R Bensin-AT Putih 2021 . Harga Credit : Rp 182,000,000 Harga Cash : Rp 201,000,000 . . Untuk Simulasi Angsuran langsung Chat/WA tim Sales kami. Di jamin fast respone! *Harga Credit Iklan berlaku untuk TDP Promo . TDP promo hanya Berlaku: * BI checking Bersih (tidak pernah ada keterlembatan pembayaran di Bank/leasing) * Rumah Milik Sendiri/Keluarga. * Pemasukan/Gaji= 3x Angsuran. * Bisa di bantu Rumah Kontrak dan BI checking bermasalah dengan TDP 40%* *Syarat dan ketentuan berlaku . Beli Mobil Terus Untung!! Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000!* *S&K berlaku . Spesifikasi Kendaraan : - Warna Putih - STNK dan BPKB asli & sesuai - Pajak Maret 2026 - Plat Genap - Odometer 54605 . Mengapa Anda harus membeli mobil di OLXmobbi? 1. Mobil Bergaransi*, Garansi mesin dan transmisi hingga 1 tahun 2. Gratis Biaya Jasa Perawatan, Gratis biaya jasa perawatan hingga 30.000 KM/18 bulan 3. Jaminan Uang Kembali*, Nikmati 7 hari jaminan uang kembali 4. Mobil Bekas Berkualitas, Mobil lulus inspeksi dan tersertifikasi 5. Test Drive dari Rumah, Nikmati nyamannya test drive dari rumah 6. Banyaknya Pilihan Mobil Bekas Berkualitas, Ada 2.000+ pilihan mobil bekas di OLXmobbi *S&K berlaku . Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 638/028/0688 an SERASI MITRA MOBIL PT . Promo OLXmobbi Roxy: - Promo Cash Back Pembelian Credit* - Promo Trade In Suka- Suka (Terima Mobil merek dan Tahun Apapun Tanpa Syarat) . Gratis Home Test Drive! (Bebas Biaya) . OLXmobbi Roxy Square ROXY SQUARE, Jl. Kyai Tapa No.1 Parkiran Lantai 6, RT.1/RW.7, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440 . Mutia Sales Advisor OLXmobbi Ahlinya Mobil Bekas Berkualitas Mobil Lulus Inspeksi dan Bergaransi
