URL;Judul Iklan;Harga;Lokasi;Merk Mobil;Model Mobil;Varian;Tahun;Kilometer;Transmisi;Bahan Bakar;Kapasitas Mesin (cc);Cluster;Kategori_Mobil
https://www.olx.co.id/item/granmad-minibus-2018-ac-iid-943421928;Daihatsu Gran Max Mb (2018);105000000;Cengkareng, Jakarta Barat;Daihatsu;Gran;1.3 D Face To Face Bensin-MT;2018.0;72500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/bismilah-honda-city-rs-at-2012-iid-943657943;Honda City (2012);125000000;Cimanggis, Depok Kota;Honda;City;1.5 RS Bensin-AT;2012.0;112500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/nissan-leaf-ev-two-tone-at-2023-km50rb-record-pajak-panjang-iid-943300949;Nissan Leaf (2023);270000000;Bogor Barat - Kota, Bogor Kota;Nissan;Leaf;Two Tone EV Listrik-AT;2023.0;47500.0;Automatic;Listrik;;0;Mobil Menengah
https://www.olx.co.id/item/dp-rendah-nissan-serena-20-highway-star-bensin-at-2019-ssgz-iid-942990264;Nissan Serena (2019);200000000;Jatinegara, Jakarta Timur;Nissan;Serena;2.0 Highway Star Bensin-AT;2019.0;112500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-rendah-toyota-agya-12-g-trd-sportivo-bensin-mt-2019-suay-iid-942955529;Toyota Agya (2019);108000000;Kebayoran Baru, Jakarta Selatan;Toyota;Agya;1.2 G TRD Sportivo Bensin-MT;2019.0;72500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/stargazer-prime-2023-abu-tangan-pertama-rawatan-siap-pakai-full-ori-iid-942292373;Hyundai Stargazer (2023);195000000;Bogor Barat - Kota, Bogor Kota;Hyundai;Stargazer;1.5 Prime Bensin-AT;2023.0;47500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-alphard-2015-bensin-iid-943431006;Toyota Alphard (2015);260000000;Bogor Tengah - Kota, Bogor Kota;Toyota;Alphard;2.4 S C Audioless Bensin-AT;2015.0;10000.0;Automatic;Bensin;;0;Mobil Menengah
https://www.olx.co.id/item/termurah-19-jutaan-mirage-12-gls-at-2013-merah-metalik-mobcars-iid-943663242;Mitsubishi Mirage (2013);85000000;Pondok Gede, Bekasi Kota;Mitsubishi;Mirage;1.2 GLS Bensin-AT;2013.0;72500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/km-low-pajak-hidup-toyota-yaris-cross-2024-dzp-iid-943084640;Toyota Yaris Cross (2024);339000000;Duren Sawit, Jakarta Timur;Toyota;Yaris;1.5 S GR HV TSS Hybrid-AT;2024.0;0.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-brio-e-satya-mt-18-tgn-ke-2-otr-105-jt-iid-942720727;Honda Brio (2018);105000000;Bekasi Barat, Bekasi Kota;Honda;Brio;1.2 Satya E Bensin-MT;2018.0;42500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/mitsubishi-xpander-ultimate-iid-941780272;Mitsubishi Xpander (2018);190000000;Dramaga, Bogor Kab.;Mitsubishi;Xpander;1.5 Ultimate Bensin-AT;2018.0;87500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-mobilio-e-cvt-kondisi-istimewa-iid-943657887;Honda Mobilio (2020);175000000;Bekasi Utara, Bekasi Kota;Honda;Mobilio;1.5 E Bensin-AT;2020.0;32500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-hr-v-2015-bensin-iid-943427482;Honda Hr-V (2015);167000000;Bogor Barat - Kota, Bogor Kota;Honda;Hr-V;1.5 E Bensin-AT;2015.0;90000.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/toyota-fortuner-g-trd-vnt-matic-2013-hitam-iid-943657866;Toyota Fortuner (2013);260000000;Bekasi Barat, Bekasi Kota;Toyota;Fortuner;2.5 G VNT TRD Solar-AT;2013.0;142500.0;Automatic;Diesel;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/mitsubishi-pajero-sport-2015-sunroof-iid-943425446;Mitsubishi Pajero Sport (2015);200000000;Bantarjati, Bogor Kab.;Mitsubishi;Pajero;3.0 V6 Bensin-AT;2015.0;120000.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/honda-city-15-hatchback-rs-non-sensing-cvt-2023-low-km-iid-943421847;Honda City (2023);233000000;Bogor Tengah - Kota, Bogor Kota;Honda;City;1.5 Hatchback RS Bensin-AT;2023.0;32500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/daihatsu-sigra-matic-x-2016-iid-943421473;Daihatsu Sigra (2016);87500000;Bogor Tengah - Kota, Bogor Kota;Daihatsu;Sigra;1.2 X Bensin-AT;2016.0;127500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-50-jt-innova-venturer-20-at-bensin-2018-iid-943563257;Toyota Kijang Innova (2018);270000000;Bekasi Selatan, Bekasi Kota;Toyota;Kijang;2.0 Venturer Bensin-AT;2018.0;97500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/honda-brio-satya-12-e-2022-iid-943394262;Honda Brio (2022);151000000;Tanah Sareal, Bogor Kota;Honda;Brio;1.2 Satya E Bensin-AT;2022.0;52500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-rendah-toyota-rush-15-gr-sport-bensin-at-2022-srkt-iid-943056464;Toyota Rush (2022);222000000;Kebayoran Baru, Jakarta Selatan;Toyota;Rush;1.5 GR Sport Bensin-AT;2022.0;72500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/isuzu-elf-nkr-55-2012-awhite-iid-943410665;Isuzu Elf (2012);120000000;Bogor Barat - Kota, Bogor Kota;Isuzu;Elf;2.8 NKR 55 Solar-MT;2012.0;300000.0;Manual;Bensin;<1.000 cc;1;Mobil Murah
https://www.olx.co.id/item/nissan-teana-xv-tahun-2014-automatic-putih-metalik-iid-943085619;Nissan Teana (2014);159000000;Kebayoran Baru, Jakarta Selatan;Nissan;Teana;2.5 XV Bensin-AT;2014.0;132500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-rendah-daihatsu-terios-15-adventure-r-bensin-at-2016-stme-iid-942929520;Daihatsu Terios (2016);133000000;Kebayoran Baru, Jakarta Selatan;Daihatsu;Terios;1.5 ADVENTURE R Bensin-AT;2016.0;122500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/low-km-12rb-honda-wr-v-wrv-wr-v-15-rs-cvt-non-sensing-2023-2024-iid-943609227;Honda Wr-V (2023);209000000;Bekasi Selatan, Bekasi Kota;Honda;Wr-V;1.5 RS Bensin-AT;2023.0;12500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-rendah-honda-mobilio-15-rs-bensin-mt-2015-stfs-iid-942892434;Honda Mobilio (2015);114000000;Jatinegara, Jakarta Timur;Honda;Mobilio;1.5 RS Bensin-MT;2015.0;152500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/km-low-byd-sealion-7-performance-awd-45s-at-20252026-iid-943631992;Byd Sealion 7 (2025);611000000;Bekasi Selatan, Bekasi Kota;Byd;Sealion;Performance Listrik-AT;2025.0;12500.0;Automatic;Listrik;;2;Mobil Mahal
https://www.olx.co.id/item/dp-murah-chevrolet-trax-14-turbo-ltz-bensin-at-2017-abu-abu-c962t-iid-943671885;Chevrolet Trax (2017);135000000;Jatinegara, Jakarta Timur;Chevrolet;Trax;1.4 Turbo LTZ Bensin-AT;2017.0;82500.0;Automatic;Bensin;;1;Mobil Murah
https://www.olx.co.id/item/low-km51rb-crv-turbo-prestige-sensing-15-at-2022-iid-943655425;Honda Cr-V (2022);386000000;Bekasi Barat, Bekasi Kota;Honda;Cr-V;1.5 Turbo Prestige Bensin-AT;2022.0;47500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/wuling-binguo-premium-2024-iid-943409427;Wuling Binguo Ev (2024);180000000;Bogor Barat - Kota, Bogor Kota;Wuling;Binguo;Premium Range Listrik-AT;2024.0;22500.0;Automatic;Listrik;--;0;Mobil Menengah
https://www.olx.co.id/item/garansi-5th-honda-wr-v-wrv-wr-v-15-rs-cvt-sensing-at-20242025-iid-943408561;Honda Wr-V (2024);235000000;Bogor Barat - Kota, Bogor Kota;Honda;Wr-V;1.5 RS With Honda Sensing Bensin-AT;2024.0;17500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-alphard-35-q-2012-low-km-111rb-iid-943652548;Toyota Alphard (2012);228000000;Pondok Gede, Bekasi Kota;Toyota;Alphard;3.5 Q Bensin-AT;2012.0;107500.0;Automatic;Bensin;>3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/toyota-innova-zenix-v-hybrid-modellista-2023-at-20-low-km23rb-iid-943407687;Toyota Kijang Innova (2023);429000000;Bogor Tengah - Kota, Bogor Kota;Toyota;Kijang;2.0 Zenix V HV CVT Modellista Hybrid-AT;2023.0;22500.0;Automatic;Hybrid;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-city-2023-low-km-iid-943406761;Honda City (2023);275000000;Bantarjati, Bogor Kab.;Honda;City;1.5 RS Bensin-AT;2023.0;30000.0;Automatic;Bensin;--;0;Mobil Menengah
https://www.olx.co.id/item/mitsubishi-pajero-sport-dakar-24-at-2021-sunroof-iid-943651714;Mitsubishi Pajero Sport (2021);434500000;Bekasi Barat, Bekasi Kota;Mitsubishi;Pajero;2.4 Dakar 4x2 Solar-AT;2021.0;57500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/garansi-5th-nissan-elgrand-high-way-star-hws-atpm-25-20132014-iid-943395442;Nissan Elgrand (2013);175000000;Bogor Barat - Kota, Bogor Kota;Nissan;Elgrand;2.5 Highway Star Bensin-AT;2013.0;102500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/ertiga-type-gl-15-mt-thn-2019-iid-943650974;Suzuki Ertiga (2019);145000000;Bekasi Barat, Bekasi Kota;Suzuki;Ertiga;1.5 GL Bensin-MT;2019.0;97500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/km-low-honda-accord-20-rs-e-hev-sensing-at-hitam-20242025-iid-943395092;Honda Accord (2024);713000000;Bogor Barat - Kota, Bogor Kota;Honda;Accord;2.0 RS e:HEV Hybrid-AT;2024.0;12500.0;Automatic;Hybrid;>1.500 - 2.000 cc;2;Mobil Mahal
https://www.olx.co.id/item/km-rendah-toyota-avanza-15-new-veloz-cvt-bensin-at-2023-sezr-iid-942942840;Toyota Avanza (2023);192000000;Jatinegara, Jakarta Timur;Toyota;Avanza;1.5 New Veloz CVT Bensin-AT;2023.0;47500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-murah-mazda-2-15-r-skyactiv-bensin-at-2016-cafad-iid-943612840;Mazda 2 (2016);159000000;Jatinegara, Jakarta Timur;Mazda;2;1.5 R Skyactiv Bensin-AT;2016.0;97500.0;Automatic;Bensin;;1;Mobil Murah
https://www.olx.co.id/item/jual-murah-dan-tidak-mengecewakan-iid-943649408;Hyundai Tucson (2013);123000000;Bekasi Barat, Bekasi Kota;Hyundai;Tucson;2.0 Bensin-AT;2013.0;172500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/suzuki-baleno-14-bensin-mt-2021-iid-943497738;Suzuki Baleno (2021);155000000;Koja, Jakarta Utara;Suzuki;Baleno;1.4 Bensin-MT;2021.0;82500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-rendah-daihatsu-rocky-10-r-ads-bensin-at-2022-saas-iid-942955040;Daihatsu Rocky (2022);167000000;Jatinegara, Jakarta Timur;Daihatsu;Rocky;1.0 R ADS Bensin-AT;2022.0;72500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/km-rendah-nissan-march-12-xs-bensin-at-2016-sbbo-iid-942880886;Nissan March (2016);94000000;Jatinegara, Jakarta Timur;Nissan;March;1.2 XS Bensin-AT;2016.0;27500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/harga-cash-credit-termurah-nissan-xtrail-x-trail-25-20192018-at-iid-943394681;Nissan X-Trail (2018);149000000;Bogor Barat - Kota, Bogor Kota;Nissan;X-Trail;2.5 T32 Bensin-AT;2018.0;92500.0;Automatic;Bensin;--;1;Mobil Murah
https://www.olx.co.id/item/2tv-rse-toyota-zenix-v-hybrid-20-modelista-at-20242025-iid-943393728;Toyota Kijang Innova (2024);435000000;Tanah Sareal, Bogor Kota;Toyota;Kijang;2.0 Zenix V HV CVT Modellista Hybrid-AT;2024.0;27500.0;Automatic;Hybrid;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/dp-rendah-toyota-calya-12-g-bensin-mt-2017-skfz-iid-942880834;Toyota Calya (2017);88000000;Kebayoran Baru, Jakarta Selatan;Toyota;Calya;1.2 G Bensin-MT;2017.0;102500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/creta-style-at-2022-iid-943390704;Hyundai Creta (2022);230000000;Tanah Sereal, Bogor Kota;Hyundai;Creta;1.5 Style IVT Bensin-AT;2022.0;72500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/mobil-baru-promo-mudik-asik-bersama-honda-hrv-iid-943609585;Honda Hr-V (2025);389000000;Bekasi Selatan, Bekasi Kota;Honda;Hr-V;1.5 e:HEV Hybrid-AT;2025.0;0.0;Automatic;Hybrid;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/ertiga-gx-at-2021-iid-943429963;Suzuki Ertiga (2021);170000000;Tangerang, Tangerang Kota;Suzuki;Ertiga;1.5 GX Bensin-AT;2021.0;97500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-yaris-15-g-at-2015-iid-936799322;Toyota Yaris (2015);140000000;Tanah Sareal, Bogor Kota;Toyota;Yaris;1.5 G Bensin-AT;2015.0;77500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/all-new-xenia-r-ads-at-2024-siap-pakai-iid-943648076;Daihatsu Grand Xenia (2024);198000000;Bekasi Barat, Bekasi Kota;Daihatsu;Grand;1.3 R Bensin-AT;2024.0;22500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-mobilio-e-at-2017-iid-943647879;Honda Mobilio (2017);130000000;Pondok Gede, Bekasi Kota;Honda;Mobilio;1.5 E Bensin-AT;2017.0;87500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-rendah-toyota-sienta-15-v-bensin-mt-2016-stya-iid-942954969;Toyota Sienta (2016);140000000;Kebayoran Baru, Jakarta Selatan;Toyota;Sienta;1.5 V Bensin-MT;2016.0;67500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/toyota-veloz-q-non-tss-at-2022-hitam-iid-943646550;Toyota Avanza (2022);209500000;Bekasi Barat, Bekasi Kota;Toyota;Avanza;1.5 New Veloz Q Bensin-AT;2022.0;42500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-voxy-20-bensin-at-2019-iid-943498955;Toyota Voxy (2019);237000000;Tanjung Priok, Jakarta Utara;Toyota;Voxy;2.0 Bensin-AT;2019.0;77500.0;Automatic;Bensin;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/mitsubishi-xpander-cross-hitam-2021-tdp-20jt-all-in-iid-943646094;Mitsubishi Xpander (2021);209900000;Bekasi Barat, Bekasi Kota;Mitsubishi;Xpander;1.5 Cross Bensin-AT;2021.0;67500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/mercedes-benz-a35-amg-2024-nik-2023-at-matic-genap-iid-943384163;Mercedes-Benz A35 Amg (2024);715000000;Bogor Barat - Kota, Bogor Kota;Mercedes-Benz;A35;2.0 Bensin-AT;2024.0;12500.0;Automatic;Bensin;>2.000 - 3.000 cc;2;Mobil Mahal
https://www.olx.co.id/item/nissan-x-trail-t31-at-20-2012-pribadi-iid-943644722;Nissan X-Trail (2012);115000000;Bekasi Barat, Bekasi Kota;Nissan;X-Trail;2.0 Bensin-AT;2012.0;142500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/panoramic-odo-18rb-bmw-x1-xline-sdrive-at-2016-antik-2017-xline-iid-943644193;Bmw X1 (2016);248000000;Bekasi Barat, Bekasi Kota;Bmw;X1;1.5 sDrive18i xLine Bensin-AT;2016.0;27500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-innova-reborn-tipe-g-putih-matic-iid-939879611;Toyota Kijang Innova (2016);219000000;Tanah Sareal, Bogor Kota;Toyota;Kijang;2.0 G Luxury Bensin-AT;2016.0;117500.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/dp-rendah-suzuki-ertiga-14-dreza-bensin-mt-2016-stvm-iid-942892045;Suzuki Ertiga (2016);129000000;Kebayoran Baru, Jakarta Selatan;Suzuki;Ertiga;1.4 Dreza Bensin-MT;2016.0;102500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/km-rendah-suzuki-xl7-15-beta-bensin-mt-2021-szkt-iid-942892300;Suzuki Xl7 (2021);173000000;Jatinegara, Jakarta Timur;Suzuki;Xl7;1.5 Beta Bensin-MT;2021.0;42500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/olxmobbi-tdp-20jt-toyota-avanza-15-new-veloz-q-cvt-at-2022-putih-iid-943581724;Toyota Avanza (2022);219000000;Duren Sawit, Jakarta Timur;Toyota;Avanza;1.5 New Veloz Q CVT Bensin-AT;2022.0;97500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-km-22rban-hyundai-creta-prime-at-matic-2023-2024-putih-mulus-iid-943611170;Hyundai Creta (2023);265000000;Medan Satria, Bekasi Kota;Hyundai;Creta;1.5 Prime IVT One tone Bensin-AT;2023.0;22500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/mobil-baru-promo-mobil-suzuki-jimny-jabodetbek-iid-942989504;Suzuki Jimny (2025);443500000;Bekasi Utara, Bekasi Kota;Suzuki;Jimny;4 AT-AT;2025.0;0.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/termurah-daihatsu-ayla-10-d-bensin-mt-2022-rky-iid-942741492;Daihatsu Ayla (2022);90000000;Jatiasih, Bekasi Kota;Daihatsu;Ayla;1.0 D+ Bensin-MT;2022.0;27500.0;Manual;Bensin;<1.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/tiguan-14-tsi-hi-2014-iid-939826080;Volkswagen Tiguan (2014);115000000;Bogor Barat - Kota, Bogor Kota;Volkswagen;Tiguan;1.4 TSI Bensin-AT;2014.0;112500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/new-hyundai-h1-25-crdi-xg-diesel-at-2019-terawat-iid-943642506;Hyundai H1 (2019);265000000;Bekasi Barat, Bekasi Kota;Hyundai;H1;2.5 CRDi XG Solar-AT;2019.0;157500.0;Automatic;Diesel;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/yaris-trd-at-2015-iid-943366872;Toyota Yaris (2015);158000000;Tanah Sereal, Bogor Kota;Toyota;Yaris;1.5 TRD Sportivo Bensin-AT;2015.0;67500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/jual-cepat-sigra-2019-automatic-iid-943366065;Daihatsu Sigra (2019);95000000;Bogor Tengah - Kota, Bogor Kota;Daihatsu;Sigra;1.2 X Bensin-AT;2019.0;187500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/dijual-toyota-kijang-innova-g-20-at-2019-iid-942810721;Toyota Kijang Innova (2019);240000000;Bekasi Barat, Bekasi Kota;Toyota;Kijang;2.0 G Bensin-AT;2019.0;32500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/mirage-exceed-at-2014-iid-943364285;Mitsubishi Mirage (2014);99000000;Tanah Sereal, Bogor Kota;Mitsubishi;Mirage;1.2 Exceed Bensin-AT;2014.0;92500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/harga-tunai-super-low-km-rocky-r-2022-iid-943641024;Daihatsu Rocky (2022);196000000;Bekasi Utara, Bekasi Kota;Daihatsu;Rocky;1.0 R Bensin-AT;2022.0;12500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/calya-g-at-2018-dp-8jt-iid-943363917;Toyota Calya (2018);115000000;Tanah Sereal, Bogor Kota;Toyota;Calya;1.2 G Bensin-AT;2018.0;82500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/hyundai-stargazer-x-prime-15-ivt-2024pajak-juli-2026-iid-943640369;Hyundai Stargazer X (2024);225000000;Bekasi Barat, Bekasi Kota;Hyundai;Stargazer;1.5 Prime Bensin-AT;2024.0;32500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/toyota-fortuner-vnt-matic-2018-iid-943639911;Toyota Fortuner (2018);355000000;Bekasi Barat, Bekasi Kota;Toyota;Fortuner;2.4 4x2 VRZ Solar-AT;2018.0;87500.0;Automatic;Diesel;>2.000 - 3.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/mazda-2-r-skyactiv-tahun-2015-at-iid-943363520;Mazda 2 (2015);130000000;Bogor Barat - Kota, Bogor Kota;Mazda;2;1.5 R Skyactiv Bensin-AT;2015.0;77500.0;Automatic;Bensin;>1.500 - 2.000 cc;1;Mobil Murah
https://www.olx.co.id/item/toyota-calya-g-mt-2024-iid-943639182;Toyota Calya (2024);134000000;Bekasi Selatan, Bekasi Kota;Toyota;Calya;1.2 G Bensin-MT;2024.0;32500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/tdp-9jt-nissan-livina-15-ve-bensin-at-hitam-2019-iid-943583545;Nissan Livina (2019);168000000;Duren Sawit, Jakarta Timur;Nissan;Livina;1.5 VE Bensin-AT;2019.0;102500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/wuling-almaz-lt-lux-15-at-2019-putih-5-seat-panoramic-iid-943639120;Wuling Almaz (2019);149500000;Bekasi Barat, Bekasi Kota;Wuling;Almaz;1.5 Exclusive 5-Seater Bensin-AT;2019.0;62500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/tdp-9jt-daihatsu-terios-15-r-bensin-mt-putih-2019-iid-943583703;Daihatsu Terios (2019);162000000;Duren Sawit, Jakarta Timur;Daihatsu;Terios;1.5 X Bensin-MT;2019.0;127500.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/tdp-7jt-suzuki-baleno-14-bensin-at-abu-abu-2019-iid-943583598;Suzuki Baleno (2019);139000000;Duren Sawit, Jakarta Timur;Suzuki;Baleno;1.4 Bensin-MT;2019.0;87500.0;Manual;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/kondisi-terawat-daihatsu-xenia-13-r-deluxe-bensin-at-2015-bit-iid-943666371;Daihatsu Xenia (2015);122000000;Cibitung, Bekasi Kab.;Daihatsu;Xenia;1.3 R Deluxe Bensin-AT;2015.0;92500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/daihatsu-gran-max-mb-2019-bensin-iid-943349864;Daihatsu Gran Max Mb (2019);135000000;Bogor Tengah - Kota, Bogor Kota;Daihatsu;Gran;1.3 D Face To Face Bensin-MT;2019.0;120000.0;Manual;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
https://www.olx.co.id/item/termurah-daihatsu-sigra-12-r-deluxe-bensin-at-hitam-2020-iid-943277602;Daihatsu Sigra (2020);124000000;Duren Sawit, Jakarta Timur;Daihatsu;Sigra;1.2 R Deluxe Bensin-AT;2020.0;42500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/low-km-2rb-bmw-i4-i-4-edrive35-at-black-on-maroon-20242025-iid-943329879;Bmw I4 (2024);980000000;Bekasi Selatan, Bekasi Kota;Bmw;I4;eDrive40 Listrik-AT;2024.0;2500.0;Automatic;Listrik;<1.000 cc;2;Mobil Mahal
https://www.olx.co.id/item/toyota-alphard-2014-bensin-iid-943336783;Toyota Alphard (2014);167000000;Bogor Barat - Kota, Bogor Kota;Toyota;Alphard;2.4 X Bensin-AT;2014.0;160000.0;Automatic;Bensin;>2.000 - 3.000 cc;1;Mobil Murah
https://www.olx.co.id/item/km-low-peugeot-3008-allure-plus-16-turbo-at-putih-20192020-iid-943584962;Peugeot 3008 (2019);259000000;Bekasi Barat, Bekasi Kota;Peugeot;3008;1.6 Allure Plus Bensin-AT;2019.0;37500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-br-v-15-e-prestige-bensin-at-2018-iid-943357588;Honda Br-V (2018);171000000;Kemayoran, Jakarta Pusat;Honda;Br-V;1.5 E Prestige Bensin-AT;2018.0;47500.0;Automatic;Bensin;>1.500 - 2.000 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-mobilio-rs-metic-iid-943116411;Honda Mobilio (2017);160000000;Medan Satria, Bekasi Kota;Honda;Mobilio;1.5 RS Limited Edition Bensin-AT;2017.0;32500.0;Automatic;Bensin;>1.000 - 1.500 cc;0;Mobil Menengah
https://www.olx.co.id/item/honda-mobilio-e-15-matic-2015-cash-kredit-garansi-mesin-transmisi-iid-943615813;Honda Mobilio (2015);110000000;Bekasi Barat, Bekasi Kota;Honda;Mobilio;1.5 E Bensin-AT;2015.0;97500.0;Automatic;Bensin;>1.000 - 1.500 cc;1;Mobil Murah
